ID,DateTime,UserID,Controller,Action,Method,ActionParameters
493829,2020-02-08 14:14:50.873,5,ApplicationMenuItem,Index,GET,"{""categoryID"":12,""applicationId"":null}"
493830,2020-02-08 14:14:50.890,5,GeneralSetting,IsChipsoftEpd,GET,{}
493831,2020-02-08 14:14:50.890,5,Article,Index,GET,"{""includeChildren"":false,""includeConceptArticles"":false}"
493832,2020-02-08 14:14:56.827,5,FaqList,Index,GET,{}
493833,2020-02-08 14:15:11.187,5,ApplicationMenuItem,CreateItem,POST,"{""model"":{""ID"":0,""ApplicationMenuCategoryID"":12,""ApplicationID"":null,""Order"":1,""Title"":""Persoonlijke gegevens"",""FrameTitle"":""Persoonlijke gegevens"",""URL"":""{Portal.BaseUrl}/Mijngegevens/Paginas/Patientgegevens.aspx"",""Icon"":28,""Type"":0,""HideForCareprovider"":true,""HideForDemo"":true,""HideForTrial"":true,""NavigatesBackToPrevious"":true,""ConclusionAndPolicyTemplateId"":null,""ConclusionAndPolicyDepartmentName"":null,""ConclusionAndPolicyColumnNames"":null,""ConclusionAndPolicyConsultTypes"":null,""ConclusionAndPolicyStartDate"":null,""ConclusionAndPolicyDelay"":null,""LetterViewBaseUrl"":null,""SettingsDescription"":"""",""SettingsPush"":false,""SettingsPushDescription"":null,""SettingsSMS"":false,""SettingsSMSDescription"":null,""SettingsEmail"":false,""SettingsEmailDescription"":null,""SMSEmailDescription"":"""",""UseSAMLPortalIntegration"":false,""ShowPopup"":false,""ShowPopupAgain"":false,""PopupTitle"":"""",""PopupContent"":"""",""ShowPopupAgainContent"":"""",""ShowLoadingIndicator"":false,""NotificationId"":null,""Notification"":null}}"
493834,2020-02-08 14:15:11.250,5,ApplicationMenuItemFaqList,Index,GET,"{""applicationMenuItemId"":93}"
493835,2020-02-08 14:15:11.250,5,ApplicationMenuItemArticle,Index,GET,"{""applicationMenuItemId"":93}"
493836,2020-02-08 14:15:11.250,5,ApplicationMenuItemTemplate,Index,GET,"{""applicationMenuItemId"":93}"
493837,2020-02-08 14:15:19.813,5,ApplicationMenuItem,CreateItem,POST,"{""model"":{""ID"":0,""ApplicationMenuCategoryID"":12,""ApplicationID"":null,""Order"":2,""Title"":""Leefregels"",""FrameTitle"":null,""URL"":null,""Icon"":0,""Type"":5,""HideForCareprovider"":true,""HideForDemo"":true,""HideForTrial"":false,""NavigatesBackToPrevious"":false,""ConclusionAndPolicyTemplateId"":null,""ConclusionAndPolicyDepartmentName"":null,""ConclusionAndPolicyColumnNames"":null,""ConclusionAndPolicyConsultTypes"":null,""ConclusionAndPolicyStartDate"":null,""ConclusionAndPolicyDelay"":null,""LetterViewBaseUrl"":null,""SettingsDescription"":"""",""SettingsPush"":false,""SettingsPushDescription"":null,""SettingsSMS"":false,""SettingsSMSDescription"":null,""SettingsEmail"":false,""SettingsEmailDescription"":null,""SMSEmailDescription"":"""",""UseSAMLPortalIntegration"":false,""ShowPopup"":false,""ShowPopupAgain"":false,""PopupTitle"":"""",""PopupContent"":"""",""ShowPopupAgainContent"":"""",""ShowLoadingIndicator"":false,""NotificationId"":null,""Notification"":null}}"
493838,2020-02-08 14:15:19.860,5,ApplicationMenuItemTemplate,Index,GET,"{""applicationMenuItemId"":94}"
493839,2020-02-08 14:15:19.860,5,ApplicationMenuItemFaqList,Index,GET,"{""applicationMenuItemId"":94}"
493840,2020-02-08 14:15:19.860,5,ApplicationMenuItemArticle,Index,GET,"{""applicationMenuItemId"":94}"
493841,2020-02-08 14:15:23.327,5,FaqList,Index,GET,{}
493842,2020-02-08 14:15:36.313,5,ApplicationMenuItem,CreateItem,POST,"{""model"":{""ID"":0,""ApplicationMenuCategoryID"":12,""ApplicationID"":null,""Order"":3,""Title"":""Leefsituatie"",""FrameTitle"":""Leefsituatie"",""URL"":""https://a-mijn.jbz.nl/Dossier/Paginas/Leefsituatie.aspx"",""Icon"":32,""Type"":0,""HideForCareprovider"":true,""HideForDemo"":true,""HideForTrial"":true,""NavigatesBackToPrevious"":true,""ConclusionAndPolicyTemplateId"":null,""ConclusionAndPolicyDepartmentName"":null,""ConclusionAndPolicyColumnNames"":null,""ConclusionAndPolicyConsultTypes"":null,""ConclusionAndPolicyStartDate"":null,""ConclusionAndPolicyDelay"":null,""LetterViewBaseUrl"":null,""SettingsDescription"":"""",""SettingsPush"":false,""SettingsPushDescription"":null,""SettingsSMS"":false,""SettingsSMSDescription"":null,""SettingsEmail"":false,""SettingsEmailDescription"":null,""SMSEmailDescription"":"""",""UseSAMLPortalIntegration"":false,""ShowPopup"":false,""ShowPopupAgain"":false,""PopupTitle"":"""",""PopupContent"":"""",""ShowPopupAgainContent"":"""",""ShowLoadingIndicator"":false,""NotificationId"":null,""Notification"":null}}"
493843,2020-02-08 14:15:36.360,5,ApplicationMenuItemFaqList,Index,GET,"{""applicationMenuItemId"":95}"
493844,2020-02-08 14:15:36.360,5,ApplicationMenuItemTemplate,Index,GET,"{""applicationMenuItemId"":95}"
493845,2020-02-08 14:15:36.360,5,ApplicationMenuItemArticle,Index,GET,"{""applicationMenuItemId"":95}"
493846,2020-02-08 14:15:42.920,5,FaqList,Index,GET,{}
493847,2020-02-08 14:15:56.313,5,ApplicationMenuItem,CreateItem,POST,"{""model"":{""ID"":0,""ApplicationMenuCategoryID"":12,""ApplicationID"":null,""Order"":4,""Title"":""Mijn toestemming"",""FrameTitle"":""Mijn toestemming"",""URL"":""{Portal.BaseUrl}/Mijngegevens/Paginas/Mijngegevensdelen.aspx"",""Icon"":15,""Type"":0,""HideForCareprovider"":true,""HideForDemo"":true,""HideForTrial"":true,""NavigatesBackToPrevious"":true,""ConclusionAndPolicyTemplateId"":null,""ConclusionAndPolicyDepartmentName"":null,""ConclusionAndPolicyColumnNames"":null,""ConclusionAndPolicyConsultTypes"":null,""ConclusionAndPolicyStartDate"":null,""ConclusionAndPolicyDelay"":null,""LetterViewBaseUrl"":null,""SettingsDescription"":"""",""SettingsPush"":false,""SettingsPushDescription"":null,""SettingsSMS"":false,""SettingsSMSDescription"":null,""SettingsEmail"":false,""SettingsEmailDescription"":null,""SMSEmailDescription"":"""",""UseSAMLPortalIntegration"":false,""ShowPopup"":false,""ShowPopupAgain"":false,""PopupTitle"":"""",""PopupContent"":"""",""ShowPopupAgainContent"":"""",""ShowLoadingIndicator"":false,""NotificationId"":null,""Notification"":null}}"
493848,2020-02-08 14:15:56.343,5,ApplicationMenuItemFaqList,Index,GET,"{""applicationMenuItemId"":96}"
493849,2020-02-08 14:15:56.343,5,ApplicationMenuItemArticle,Index,GET,"{""applicationMenuItemId"":96}"
493850,2020-02-08 14:15:56.343,5,ApplicationMenuItemTemplate,Index,GET,"{""applicationMenuItemId"":96}"
493851,2020-02-08 14:16:02.233,5,FaqList,Index,GET,{}
493852,2020-02-08 14:16:16.813,5,ApplicationMenuItem,CreateItem,POST,"{""model"":{""ID"":0,""ApplicationMenuCategoryID"":12,""ApplicationID"":null,""Order"":5,""Title"":""Mijn machtigingen"",""FrameTitle"":""Mijn machtigingen"",""URL"":""{Portal.BaseUrl}/Mijngegevens/Paginas/MijnMachtigingen.aspx"",""Icon"":3,""Type"":0,""HideForCareprovider"":true,""HideForDemo"":true,""HideForTrial"":true,""NavigatesBackToPrevious"":true,""ConclusionAndPolicyTemplateId"":null,""ConclusionAndPolicyDepartmentName"":null,""ConclusionAndPolicyColumnNames"":null,""ConclusionAndPolicyConsultTypes"":null,""ConclusionAndPolicyStartDate"":null,""ConclusionAndPolicyDelay"":null,""LetterViewBaseUrl"":null,""SettingsDescription"":"""",""SettingsPush"":false,""SettingsPushDescription"":null,""SettingsSMS"":false,""SettingsSMSDescription"":null,""SettingsEmail"":false,""SettingsEmailDescription"":null,""SMSEmailDescription"":"""",""UseSAMLPortalIntegration"":false,""ShowPopup"":false,""ShowPopupAgain"":false,""PopupTitle"":"""",""PopupContent"":"""",""ShowPopupAgainContent"":"""",""ShowLoadingIndicator"":false,""NotificationId"":null,""Notification"":null}}"
493853,2020-02-08 14:16:16.860,5,ApplicationMenuItemFaqList,Index,GET,"{""applicationMenuItemId"":97}"
493854,2020-02-08 14:16:16.877,5,ApplicationMenuItemTemplate,Index,GET,"{""applicationMenuItemId"":97}"
493855,2020-02-08 14:16:16.877,5,ApplicationMenuItemArticle,Index,GET,"{""applicationMenuItemId"":97}"
493856,2020-02-08 14:16:31.343,5,ApplicationMenuItem,CreateItem,POST,"{""model"":{""ID"":0,""ApplicationMenuCategoryID"":12,""ApplicationID"":null,""Order"":6,""Title"":""Behandelteam"",""FrameTitle"":null,""URL"":null,""Icon"":0,""Type"":1,""HideForCareprovider"":false,""HideForDemo"":false,""HideForTrial"":true,""NavigatesBackToPrevious"":false,""ConclusionAndPolicyTemplateId"":null,""ConclusionAndPolicyDepartmentName"":null,""ConclusionAndPolicyColumnNames"":null,""ConclusionAndPolicyConsultTypes"":null,""ConclusionAndPolicyStartDate"":null,""ConclusionAndPolicyDelay"":null,""LetterViewBaseUrl"":null,""SettingsDescription"":"""",""SettingsPush"":false,""SettingsPushDescription"":null,""SettingsSMS"":false,""SettingsSMSDescription"":null,""SettingsEmail"":false,""SettingsEmailDescription"":null,""SMSEmailDescription"":"""",""UseSAMLPortalIntegration"":false,""ShowPopup"":false,""ShowPopupAgain"":false,""PopupTitle"":"""",""PopupContent"":"""",""ShowPopupAgainContent"":"""",""ShowLoadingIndicator"":false,""NotificationId"":null,""Notification"":null}}"
493857,2020-02-08 14:16:31.407,5,ApplicationMenuItemArticle,Index,GET,"{""applicationMenuItemId"":98}"
493858,2020-02-08 14:16:31.407,5,ApplicationMenuItemFaqList,Index,GET,"{""applicationMenuItemId"":98}"
493859,2020-02-08 14:16:31.407,5,ApplicationMenuItemTemplate,Index,GET,"{""applicationMenuItemId"":98}"
493860,2020-02-08 14:16:32.953,5,ApplicationMenuItemTemplate,Index,GET,"{""applicationMenuItemId"":94}"
493861,2020-02-08 14:16:32.953,5,ApplicationMenuItemArticle,Index,GET,"{""applicationMenuItemId"":94}"
493862,2020-02-08 14:16:32.953,5,ApplicationMenuItemFaqList,Index,GET,"{""applicationMenuItemId"":94}"
493863,2020-02-08 14:16:36.797,5,ApplicationMenuItem,UpdateItem,POST,"{""id"":94,""model"":{""ID"":94,""ApplicationMenuCategoryID"":12,""ApplicationID"":null,""Order"":2,""Title"":""Leefregels"",""FrameTitle"":null,""URL"":null,""Icon"":0,""Type"":5,""HideForCareprovider"":false,""HideForDemo"":false,""HideForTrial"":false,""NavigatesBackToPrevious"":false,""ConclusionAndPolicyTemplateId"":null,""ConclusionAndPolicyDepartmentName"":null,""ConclusionAndPolicyColumnNames"":null,""ConclusionAndPolicyConsultTypes"":null,""ConclusionAndPolicyStartDate"":null,""ConclusionAndPolicyDelay"":null,""LetterViewBaseUrl"":null,""SettingsDescription"":"""",""SettingsPush"":false,""SettingsPushDescription"":null,""SettingsSMS"":false,""SettingsSMSDescription"":null,""SettingsEmail"":false,""SettingsEmailDescription"":null,""SMSEmailDescription"":"""",""UseSAMLPortalIntegration"":false,""ShowPopup"":false,""ShowPopupAgain"":false,""PopupTitle"":"""",""PopupContent"":"""",""ShowPopupAgainContent"":"""",""ShowLoadingIndicator"":false,""NotificationId"":null,""Notification"":null}}"
493864,2020-02-08 14:16:36.830,5,ApplicationMenuItemArticle,Index,GET,"{""applicationMenuItemId"":94}"
493865,2020-02-08 14:16:36.830,5,ApplicationMenuItemTemplate,Index,GET,"{""applicationMenuItemId"":94}"
493866,2020-02-08 14:16:36.830,5,ApplicationMenuItemFaqList,Index,GET,"{""applicationMenuItemId"":94}"
493867,2020-02-08 14:16:38.000,5,ApplicationMenuItem,UpdateItem,POST,"{""id"":94,""model"":{""ID"":94,""ApplicationMenuCategoryID"":12,""ApplicationID"":null,""Order"":2,""Title"":""Leefregels"",""FrameTitle"":null,""URL"":null,""Icon"":0,""Type"":5,""HideForCareprovider"":false,""HideForDemo"":false,""HideForTrial"":false,""NavigatesBackToPrevious"":false,""ConclusionAndPolicyTemplateId"":null,""ConclusionAndPolicyDepartmentName"":null,""ConclusionAndPolicyColumnNames"":null,""ConclusionAndPolicyConsultTypes"":null,""ConclusionAndPolicyStartDate"":null,""ConclusionAndPolicyDelay"":null,""LetterViewBaseUrl"":null,""SettingsDescription"":"""",""SettingsPush"":false,""SettingsPushDescription"":null,""SettingsSMS"":false,""SettingsSMSDescription"":null,""SettingsEmail"":false,""SettingsEmailDescription"":null,""SMSEmailDescription"":"""",""UseSAMLPortalIntegration"":false,""ShowPopup"":false,""ShowPopupAgain"":false,""PopupTitle"":"""",""PopupContent"":"""",""ShowPopupAgainContent"":"""",""ShowLoadingIndicator"":false,""NotificationId"":null,""Notification"":null}}"
493868,2020-02-08 14:16:38.187,5,ApplicationMenuItemFaqList,Index,GET,"{""applicationMenuItemId"":94}"
493869,2020-02-08 14:16:38.187,5,ApplicationMenuItemArticle,Index,GET,"{""applicationMenuItemId"":94}"
493870,2020-02-08 14:16:38.187,5,ApplicationMenuItemTemplate,Index,GET,"{""applicationMenuItemId"":94}"
493871,2020-02-08 14:16:46.627,5,FaqList,Index,GET,{}
493872,2020-02-08 14:17:00.860,5,ApplicationMenuItem,CreateItem,POST,"{""model"":{""ID"":0,""ApplicationMenuCategoryID"":12,""ApplicationID"":null,""Order"":7,""Title"":""Mijn contactpersonen"",""FrameTitle"":""Mijn contactpersonen"",""URL"":""{Portal.BaseUrl}/Mijngegevens/Paginas/Mijncontacten.aspx"",""Icon"":3,""Type"":0,""HideForCareprovider"":true,""HideForDemo"":true,""HideForTrial"":true,""NavigatesBackToPrevious"":true,""ConclusionAndPolicyTemplateId"":null,""ConclusionAndPolicyDepartmentName"":null,""ConclusionAndPolicyColumnNames"":null,""ConclusionAndPolicyConsultTypes"":null,""ConclusionAndPolicyStartDate"":null,""ConclusionAndPolicyDelay"":null,""LetterViewBaseUrl"":null,""SettingsDescription"":"""",""SettingsPush"":false,""SettingsPushDescription"":null,""SettingsSMS"":false,""SettingsSMSDescription"":null,""SettingsEmail"":false,""SettingsEmailDescription"":null,""SMSEmailDescription"":"""",""UseSAMLPortalIntegration"":false,""ShowPopup"":false,""ShowPopupAgain"":false,""PopupTitle"":"""",""PopupContent"":"""",""ShowPopupAgainContent"":"""",""ShowLoadingIndicator"":false,""NotificationId"":null,""Notification"":null}}"
493873,2020-02-08 14:17:01.127,5,ApplicationMenuItemTemplate,Index,GET,"{""applicationMenuItemId"":99}"
493874,2020-02-08 14:17:01.127,5,ApplicationMenuItemFaqList,Index,GET,"{""applicationMenuItemId"":99}"
493875,2020-02-08 14:17:01.173,5,ApplicationMenuItemArticle,Index,GET,"{""applicationMenuItemId"":99}"
493876,2020-02-08 14:17:02.220,5,ApplicationMenuItem,UpdateItem,POST,"{""id"":99,""model"":{""ID"":99,""ApplicationMenuCategoryID"":12,""ApplicationID"":null,""Order"":7,""Title"":""Mijn contactpersonen"",""FrameTitle"":""Mijn contactpersonen"",""URL"":""{Portal.BaseUrl}/Mijngegevens/Paginas/Mijncontacten.aspx"",""Icon"":3,""Type"":0,""HideForCareprovider"":true,""HideForDemo"":true,""HideForTrial"":true,""NavigatesBackToPrevious"":true,""ConclusionAndPolicyTemplateId"":null,""ConclusionAndPolicyDepartmentName"":null,""ConclusionAndPolicyColumnNames"":null,""ConclusionAndPolicyConsultTypes"":null,""ConclusionAndPolicyStartDate"":null,""ConclusionAndPolicyDelay"":null,""LetterViewBaseUrl"":null,""SettingsDescription"":"""",""SettingsPush"":false,""SettingsPushDescription"":null,""SettingsSMS"":false,""SettingsSMSDescription"":null,""SettingsEmail"":false,""SettingsEmailDescription"":null,""SMSEmailDescription"":"""",""UseSAMLPortalIntegration"":false,""ShowPopup"":false,""ShowPopupAgain"":false,""PopupTitle"":"""",""PopupContent"":"""",""ShowPopupAgainContent"":"""",""ShowLoadingIndicator"":false,""NotificationId"":null,""Notification"":null}}"
493877,2020-02-08 14:17:02.517,5,ApplicationMenuItemArticle,Index,GET,"{""applicationMenuItemId"":99}"
493878,2020-02-08 14:17:02.517,5,ApplicationMenuItemFaqList,Index,GET,"{""applicationMenuItemId"":99}"
493879,2020-02-08 14:17:02.517,5,ApplicationMenuItemTemplate,Index,GET,"{""applicationMenuItemId"":99}"
493880,2020-02-08 14:17:14.877,5,ApplicationMenuItem,CreateItem,POST,"{""model"":{""ID"":0,""ApplicationMenuCategoryID"":12,""ApplicationID"":null,""Order"":8,""Title"":""Eigen notities"",""FrameTitle"":null,""URL"":null,""Icon"":0,""Type"":11,""HideForCareprovider"":true,""HideForDemo"":false,""HideForTrial"":false,""NavigatesBackToPrevious"":false,""ConclusionAndPolicyTemplateId"":null,""ConclusionAndPolicyDepartmentName"":null,""ConclusionAndPolicyColumnNames"":null,""ConclusionAndPolicyConsultTypes"":null,""ConclusionAndPolicyStartDate"":null,""ConclusionAndPolicyDelay"":null,""LetterViewBaseUrl"":null,""SettingsDescription"":"""",""SettingsPush"":false,""SettingsPushDescription"":null,""SettingsSMS"":false,""SettingsSMSDescription"":null,""SettingsEmail"":false,""SettingsEmailDescription"":null,""SMSEmailDescription"":"""",""UseSAMLPortalIntegration"":false,""ShowPopup"":false,""ShowPopupAgain"":false,""PopupTitle"":"""",""PopupContent"":"""",""ShowPopupAgainContent"":"""",""ShowLoadingIndicator"":false,""NotificationId"":null,""Notification"":null}}"
493881,2020-02-08 14:17:14.940,5,ApplicationMenuItemFaqList,Index,GET,"{""applicationMenuItemId"":100}"
493882,2020-02-08 14:17:14.940,5,ApplicationMenuItemArticle,Index,GET,"{""applicationMenuItemId"":100}"
493883,2020-02-08 14:17:14.940,5,ApplicationMenuItemTemplate,Index,GET,"{""applicationMenuItemId"":100}"
493884,2020-02-08 14:17:20.360,5,ApplicationMenuItem,UpdateItem,POST,"{""id"":100,""model"":{""ID"":100,""ApplicationMenuCategoryID"":12,""ApplicationID"":null,""Order"":8,""Title"":""Eigen notities"",""FrameTitle"":null,""URL"":null,""Icon"":0,""Type"":11,""HideForCareprovider"":true,""HideForDemo"":false,""HideForTrial"":false,""NavigatesBackToPrevious"":false,""ConclusionAndPolicyTemplateId"":null,""ConclusionAndPolicyDepartmentName"":null,""ConclusionAndPolicyColumnNames"":null,""ConclusionAndPolicyConsultTypes"":null,""ConclusionAndPolicyStartDate"":null,""ConclusionAndPolicyDelay"":null,""LetterViewBaseUrl"":null,""SettingsDescription"":"""",""SettingsPush"":false,""SettingsPushDescription"":null,""SettingsSMS"":false,""SettingsSMSDescription"":null,""SettingsEmail"":false,""SettingsEmailDescription"":null,""SMSEmailDescription"":"""",""UseSAMLPortalIntegration"":false,""ShowPopup"":false,""ShowPopupAgain"":false,""PopupTitle"":"""",""PopupContent"":"""",""ShowPopupAgainContent"":"""",""ShowLoadingIndicator"":false,""NotificationId"":null,""Notification"":null}}"
493885,2020-02-08 14:17:20.407,5,ApplicationMenuItemArticle,Index,GET,"{""applicationMenuItemId"":100}"
493886,2020-02-08 14:17:20.407,5,ApplicationMenuItemFaqList,Index,GET,"{""applicationMenuItemId"":100}"
493887,2020-02-08 14:17:20.440,5,ApplicationMenuItemTemplate,Index,GET,"{""applicationMenuItemId"":100}"
493888,2020-02-08 14:17:21.000,5,ApplicationMenuItem,UpdateItem,POST,"{""id"":100,""model"":{""ID"":100,""ApplicationMenuCategoryID"":12,""ApplicationID"":null,""Order"":8,""Title"":""Eigen notities"",""FrameTitle"":null,""URL"":null,""Icon"":0,""Type"":11,""HideForCareprovider"":true,""HideForDemo"":false,""HideForTrial"":false,""NavigatesBackToPrevious"":false,""ConclusionAndPolicyTemplateId"":null,""ConclusionAndPolicyDepartmentName"":null,""ConclusionAndPolicyColumnNames"":null,""ConclusionAndPolicyConsultTypes"":null,""ConclusionAndPolicyStartDate"":null,""ConclusionAndPolicyDelay"":null,""LetterViewBaseUrl"":null,""SettingsDescription"":"""",""SettingsPush"":false,""SettingsPushDescription"":null,""SettingsSMS"":false,""SettingsSMSDescription"":null,""SettingsEmail"":false,""SettingsEmailDescription"":null,""SMSEmailDescription"":"""",""UseSAMLPortalIntegration"":false,""ShowPopup"":false,""ShowPopupAgain"":false,""PopupTitle"":"""",""PopupContent"":"""",""ShowPopupAgainContent"":"""",""ShowLoadingIndicator"":false,""NotificationId"":null,""Notification"":null}}"
493889,2020-02-08 14:17:21.047,5,ApplicationMenuItemArticle,Index,GET,"{""applicationMenuItemId"":100}"
493890,2020-02-08 14:17:21.047,5,ApplicationMenuItemFaqList,Index,GET,"{""applicationMenuItemId"":100}"
493891,2020-02-08 14:17:21.047,5,ApplicationMenuItemTemplate,Index,GET,"{""applicationMenuItemId"":100}"
493892,2020-02-08 14:17:23.143,5,ApplicationMenuCategory,ApplicationIndex,GET,"{""applicationID"":1}"
493893,2020-02-08 14:17:28.610,5,ApplicationMenuItem,Index,GET,"{""categoryID"":13,""applicationId"":null}"
493894,2020-02-08 14:17:28.610,5,FaqList,Index,GET,{}
493895,2020-02-08 14:17:28.627,5,Article,Index,GET,"{""includeChildren"":false,""includeConceptArticles"":false}"
493896,2020-02-08 14:17:28.627,5,GeneralSetting,IsChipsoftEpd,GET,{}
493897,2020-02-08 14:17:56.597,5,ApplicationMenuItem,CreateItem,POST,"{""model"":{""ID"":0,""ApplicationMenuCategoryID"":13,""ApplicationID"":null,""Order"":1,""Title"":""Voorkeuren"",""FrameTitle"":null,""URL"":null,""Icon"":0,""Type"":7,""HideForCareprovider"":true,""HideForDemo"":false,""HideForTrial"":false,""NavigatesBackToPrevious"":false,""ConclusionAndPolicyTemplateId"":null,""ConclusionAndPolicyDepartmentName"":null,""ConclusionAndPolicyColumnNames"":null,""ConclusionAndPolicyConsultTypes"":null,""ConclusionAndPolicyStartDate"":null,""ConclusionAndPolicyDelay"":null,""LetterViewBaseUrl"":null,""SettingsDescription"":""<p>Hier kunt u aangeven of u meldingen wilt ontvangen, zoals afspraakherinneringen en meldingen over uw zorgtraject.</p>\n"",""SettingsPush"":true,""SettingsPushDescription"":""Stuur pushberichten via de {brandingname} app"",""SettingsSMS"":false,""SettingsSMSDescription"":""Stuur berichten via SMS ({phonenumber})"",""SettingsEmail"":false,""SettingsEmailDescription"":""Stuur berichten via email ({email})"",""SMSEmailDescription"":""<p>Let op: sommige meldingen worden alleen als pushbericht verstuurd.</p>\n"",""UseSAMLPortalIntegration"":false,""ShowPopup"":false,""ShowPopupAgain"":false,""PopupTitle"":"""",""PopupContent"":"""",""ShowPopupAgainContent"":"""",""ShowLoadingIndicator"":false,""NotificationId"":null,""Notification"":null}}"
493898,2020-02-08 14:17:56.643,5,ApplicationMenuItemTemplate,Index,GET,"{""applicationMenuItemId"":101}"
493899,2020-02-08 14:17:56.643,5,ApplicationMenuItemArticle,Index,GET,"{""applicationMenuItemId"":101}"
493900,2020-02-08 14:17:56.643,5,ApplicationMenuItemFaqList,Index,GET,"{""applicationMenuItemId"":101}"
493901,2020-02-08 14:18:11.957,5,ApplicationMenuItem,CreateItem,POST,"{""model"":{""ID"":0,""ApplicationMenuCategoryID"":13,""ApplicationID"":null,""Order"":2,""Title"":""Gebruiksvoorwaarden"",""FrameTitle"":null,""URL"":null,""Icon"":0,""Type"":3,""HideForCareprovider"":false,""HideForDemo"":false,""HideForTrial"":false,""NavigatesBackToPrevious"":false,""ConclusionAndPolicyTemplateId"":null,""ConclusionAndPolicyDepartmentName"":null,""ConclusionAndPolicyColumnNames"":null,""ConclusionAndPolicyConsultTypes"":null,""ConclusionAndPolicyStartDate"":null,""ConclusionAndPolicyDelay"":null,""LetterViewBaseUrl"":null,""SettingsDescription"":"""",""SettingsPush"":false,""SettingsPushDescription"":null,""SettingsSMS"":false,""SettingsSMSDescription"":null,""SettingsEmail"":false,""SettingsEmailDescription"":null,""SMSEmailDescription"":"""",""UseSAMLPortalIntegration"":false,""ShowPopup"":false,""ShowPopupAgain"":false,""PopupTitle"":"""",""PopupContent"":"""",""ShowPopupAgainContent"":"""",""ShowLoadingIndicator"":false,""NotificationId"":null,""Notification"":null}}"
493902,2020-02-08 14:18:12.063,5,ApplicationMenuItemFaqList,Index,GET,"{""applicationMenuItemId"":102}"
493903,2020-02-08 14:18:12.063,5,ApplicationMenuItemArticle,Index,GET,"{""applicationMenuItemId"":102}"
493904,2020-02-08 14:18:12.097,5,ApplicationMenuItemTemplate,Index,GET,"{""applicationMenuItemId"":102}"
493905,2020-02-08 14:18:14.393,5,ApplicationMenuItem,UpdateItem,POST,"{""id"":102,""model"":{""ID"":102,""ApplicationMenuCategoryID"":13,""ApplicationID"":null,""Order"":2,""Title"":""Gebruiksvoorwaarden"",""FrameTitle"":null,""URL"":null,""Icon"":0,""Type"":3,""HideForCareprovider"":true,""HideForDemo"":false,""HideForTrial"":false,""NavigatesBackToPrevious"":false,""ConclusionAndPolicyTemplateId"":null,""ConclusionAndPolicyDepartmentName"":null,""ConclusionAndPolicyColumnNames"":null,""ConclusionAndPolicyConsultTypes"":null,""ConclusionAndPolicyStartDate"":null,""ConclusionAndPolicyDelay"":null,""LetterViewBaseUrl"":null,""SettingsDescription"":"""",""SettingsPush"":false,""SettingsPushDescription"":null,""SettingsSMS"":false,""SettingsSMSDescription"":null,""SettingsEmail"":false,""SettingsEmailDescription"":null,""SMSEmailDescription"":"""",""UseSAMLPortalIntegration"":false,""ShowPopup"":false,""ShowPopupAgain"":false,""PopupTitle"":"""",""PopupContent"":"""",""ShowPopupAgainContent"":"""",""ShowLoadingIndicator"":false,""NotificationId"":null,""Notification"":null}}"
493906,2020-02-08 14:18:14.550,5,ApplicationMenuItemTemplate,Index,GET,"{""applicationMenuItemId"":102}"
493907,2020-02-08 14:18:14.580,5,ApplicationMenuItemFaqList,Index,GET,"{""applicationMenuItemId"":102}"
493908,2020-02-08 14:18:14.597,5,ApplicationMenuItemArticle,Index,GET,"{""applicationMenuItemId"":102}"
493909,2020-02-08 14:18:15.347,5,ApplicationMenuItem,UpdateItem,POST,"{""id"":102,""model"":{""ID"":102,""ApplicationMenuCategoryID"":13,""ApplicationID"":null,""Order"":2,""Title"":""Gebruiksvoorwaarden"",""FrameTitle"":null,""URL"":null,""Icon"":0,""Type"":3,""HideForCareprovider"":true,""HideForDemo"":false,""HideForTrial"":false,""NavigatesBackToPrevious"":false,""ConclusionAndPolicyTemplateId"":null,""ConclusionAndPolicyDepartmentName"":null,""ConclusionAndPolicyColumnNames"":null,""ConclusionAndPolicyConsultTypes"":null,""ConclusionAndPolicyStartDate"":null,""ConclusionAndPolicyDelay"":null,""LetterViewBaseUrl"":null,""SettingsDescription"":"""",""SettingsPush"":false,""SettingsPushDescription"":null,""SettingsSMS"":false,""SettingsSMSDescription"":null,""SettingsEmail"":false,""SettingsEmailDescription"":null,""SMSEmailDescription"":"""",""UseSAMLPortalIntegration"":false,""ShowPopup"":false,""ShowPopupAgain"":false,""PopupTitle"":"""",""PopupContent"":"""",""ShowPopupAgainContent"":"""",""ShowLoadingIndicator"":false,""NotificationId"":null,""Notification"":null}}"
493910,2020-02-08 14:18:15.393,5,ApplicationMenuItemArticle,Index,GET,"{""applicationMenuItemId"":102}"
493911,2020-02-08 14:18:15.393,5,ApplicationMenuItemFaqList,Index,GET,"{""applicationMenuItemId"":102}"
493912,2020-02-08 14:18:15.423,5,ApplicationMenuItemTemplate,Index,GET,"{""applicationMenuItemId"":102}"
